datum,kraj,pomucka,pocet,zmena
2020-05-05,CZ052,Dezinfekce (l),0,0
2020-05-05,CZ052,Filtry k polomaskám,0,0
2020-05-05,CZ052,Návleky na obuv,0,0
2020-05-05,CZ052,Ochranné oděvy,0,0
2020-05-05,CZ052,Odběrové sady,0,0
2020-05-05,CZ052,Ostatní,0,0
2020-05-05,CZ052,Plicní ventilátory,0,0
2020-05-05,CZ052,Polomasky,0,0
2020-05-05,CZ052,Příslušenství k plicním ventilátorům,0,0
2020-05-05,CZ052,Respirátory,0,0
2020-05-05,CZ052,Roušky,0,0
2020-05-05,CZ052,Rukavice,0,0
2020-05-05,CZ052,Rychlotesty,0,0
2020-05-05,CZ052,Tampóny,0,0
2020-05-05,CZ052,Teploměry,0,0
2020-05-05,CZ052,Termokamery,0,0
2020-05-05,CZ052,Štíty,0,0
2020-05-05,CZ053,Brýle,0,0
2020-05-05,CZ053,Dezinfekce (l),0,0
2020-05-05,CZ053,Filtry k polomaskám,0,0
2020-05-05,CZ053,Návleky na obuv,0,0
2020-05-05,CZ053,Ochranné oděvy,0,0
2020-05-05,CZ053,Odběrové sady,0,0
2020-05-05,CZ053,Ostatní,0,0
2020-05-05,CZ053,Plicní ventilátory,0,0
2020-05-05,CZ053,Polomasky,0,0
2020-05-05,CZ053,Příslušenství k plicním ventilátorům,0,0
2020-05-05,CZ053,Respirátory,0,0
2020-05-05,CZ053,Roušky,0,0
2020-05-05,CZ053,Rukavice,0,0
2020-05-05,CZ053,Rychlotesty,0,0
2020-05-05,CZ053,Tampóny,0,0
2020-05-05,CZ053,Teploměry,0,0
2020-05-05,CZ053,Termokamery,0,0
2020-05-05,CZ053,Štíty,0,0
2020-05-05,CZ063,Brýle,0,0
2020-05-05,CZ063,Dezinfekce (l),0,0
2020-05-05,CZ063,Filtry k polomaskám,0,0
2020-05-05,CZ063,Návleky na obuv,0,0
2020-05-05,CZ063,Ochranné oděvy,0,0
2020-05-05,CZ063,Odběrové sady,0,0
2020-05-05,CZ063,Ostatní,0,0
2020-05-05,CZ063,Plicní ventilátory,0,0
2020-05-05,CZ063,Polomasky,0,0
2020-05-05,CZ063,Příslušenství k plicním ventilátorům,0,0
2020-05-05,CZ063,Respirátory,0,0
2020-05-05,CZ063,Roušky,0,0
2020-05-05,CZ063,Rukavice,0,0
2020-05-05,CZ063,Rychlotesty,0,0
2020-05-05,CZ063,Tampóny,0,0
2020-05-05,CZ063,Teploměry,0,0
2020-05-05,CZ063,Termokamery,0,0
2020-05-05,CZ063,Štíty,0,0
2020-05-05,CZ064,Brýle,0,0
2020-05-05,CZ064,Dezinfekce (l),0,0
2020-05-05,CZ064,Filtry k polomaskám,0,0
2020-05-05,CZ064,Návleky na obuv,0,0
2020-05-05,CZ064,Ochranné oděvy,0,0
2020-05-05,CZ064,Odběrové sady,0,0
2020-05-05,CZ064,Ostatní,0,0
2020-05-05,CZ064,Plicní ventilátory,0,0
2020-05-05,CZ064,Polomasky,0,0
2020-05-05,CZ064,Příslušenství k plicním ventilátorům,0,0
2020-05-05,CZ064,Respirátory,0,0
2020-05-05,CZ064,Roušky,0,0
2020-05-05,CZ064,Rukavice,0,0
2020-05-05,CZ064,Rychlotesty,0,0
2020-05-05,CZ064,Tampóny,0,0
2020-05-05,CZ064,Teploměry,0,0
2020-05-05,CZ064,Termokamery,0,0
2020-05-05,CZ064,Štíty,0,0
2020-05-05,CZ071,Brýle,0,0
2020-05-05,CZ071,Dezinfekce (l),0,0
2020-05-05,CZ071,Filtry k polomaskám,0,0
2020-05-05,CZ071,Návleky na obuv,0,0
2020-05-05,CZ071,Ochranné oděvy,0,0
2020-05-05,CZ071,Odběrové sady,0,0
2020-05-05,CZ071,Ostatní,0,0
2020-05-05,CZ071,Plicní ventilátory,0,0
2020-05-05,CZ071,Polomasky,0,0
2020-05-05,CZ071,Příslušenství k plicním ventilátorům,0,0
2020-05-05,CZ071,Respirátory,0,0
2020-05-05,CZ071,Roušky,0,0
2020-05-05,CZ071,Rukavice,0,0
2020-05-05,CZ071,Rychlotesty,0,0
2020-05-05,CZ071,Tampóny,0,0
2020-05-05,CZ071,Teploměry,0,0
2020-05-05,CZ071,Termokamery,0,0
2020-05-05,CZ071,Štíty,0,0
2020-05-05,CZ072,Brýle,0,0
2020-05-05,CZ072,Dezinfekce (l),0,0
2020-05-05,CZ072,Filtry k polomaskám,0,0
2020-05-05,CZ072,Návleky na obuv,0,0
2020-05-05,CZ072,Ochranné oděvy,0,0
2020-05-05,CZ072,Odběrové sady,0,0
2020-05-05,CZ072,Ostatní,0,0
2020-05-05,CZ072,Plicní ventilátory,0,0
2020-05-05,CZ072,Polomasky,0,0
2020-05-05,CZ072,Příslušenství k plicním ventilátorům,0,0
2020-05-05,CZ072,Respirátory,0,0
2020-05-05,CZ072,Roušky,0,0
2020-05-05,CZ072,Rukavice,0,0
2020-05-05,CZ072,Rychlotesty,0,0
2020-05-05,CZ072,Tampóny,0,0
2020-05-05,CZ072,Teploměry,0,0
2020-05-05,CZ072,Termokamery,0,0
2020-05-05,CZ072,Štíty,0,0
2020-05-05,CZ080,Brýle,0,0
2020-05-05,CZ080,Dezinfekce (l),0,0
2020-05-05,CZ080,Filtry k polomaskám,0,0
2020-05-05,CZ080,Návleky na obuv,0,0
2020-05-05,CZ080,Ochranné oděvy,0,0
2020-05-05,CZ080,Odběrové sady,0,0
2020-05-05,CZ080,Ostatní,0,0
2020-05-05,CZ080,Plicní ventilátory,0,0
2020-05-05,CZ080,Polomasky,0,0
2020-05-05,CZ080,Příslušenství k plicním ventilátorům,0,0
2020-05-05,CZ080,Respirátory,0,0
2020-05-05,CZ080,Roušky,0,0
2020-05-05,CZ080,Rukavice,0,0
2020-05-05,CZ080,Rychlotesty,0,0
2020-05-05,CZ080,Tampóny,0,0
2020-05-05,CZ080,Teploměry,0,0
2020-05-05,CZ080,Termokamery,0,0
2020-05-05,CZ080,Štíty,0,0
2020-05-05,Hlavní město Praha,Brýle,6854,0
2020-05-05,Hlavní město Praha,Dezinfekce (l),14375,0
2020-05-05,Hlavní město Praha,Filtry k polomaskám,5756,0
2020-05-05,Hlavní město Praha,Návleky na obuv,4580,0
2020-05-05,Hlavní město Praha,Ochranné oděvy,237415,30000
2020-05-05,Hlavní město Praha,Odběrové sady,82991,0
2020-05-05,Hlavní město Praha,Ostatní,0,0
2020-05-05,Hlavní město Praha,Plicní ventilátory,0,0
2020-05-05,Hlavní město Praha,Polomasky,1895,0
2020-05-05,Hlavní město Praha,Příslušenství k plicním ventilátorům,0,0
2020-05-05,Hlavní město Praha,Respirátory,1926908,7448
2020-05-05,Hlavní město Praha,Roušky,5230587,0
2020-05-05,Hlavní město Praha,Rukavice,1457178,108000
2020-05-05,Hlavní město Praha,Rychlotesty,100896,0
2020-05-05,Hlavní město Praha,Tampóny,0,0
2020-05-05,Hlavní město Praha,Teploměry,0,0
2020-05-05,Hlavní město Praha,Termokamery,0,0
2020-05-05,Hlavní město Praha,Štíty,7474,0
2020-05-05,Jihomoravský kraj,Brýle,2445,0
2020-05-05,Jihomoravský kraj,Dezinfekce (l),9060,0
2020-05-05,Jihomoravský kraj,Filtry k polomaskám,882,0
2020-05-05,Jihomoravský kraj,Návleky na obuv,367,0
2020-05-05,Jihomoravský kraj,Ochranné oděvy,72086,0
2020-05-05,Jihomoravský kraj,Odběrové sady,72000,12000
2020-05-05,Jihomoravský kraj,Ostatní,0,0
2020-05-05,Jihomoravský kraj,Plicní ventilátory,0,0
2020-05-05,Jihomoravský kraj,Polomasky,441,0
2020-05-05,Jihomoravský kraj,Příslušenství k plicním ventilátorům,0,0
2020-05-05,Jihomoravský kraj,Respirátory,457377,0
2020-05-05,Jihomoravský kraj,Roušky,1695327,0
2020-05-05,Jihomoravský kraj,Rukavice,493494,0
2020-05-05,Jihomoravský kraj,Rychlotesty,42184,0
2020-05-05,Jihomoravský kraj,Tampóny,0,0
2020-05-05,Jihomoravský kraj,Teploměry,0,0
2020-05-05,Jihomoravský kraj,Termokamery,0,0
2020-05-05,Jihomoravský kraj,Štíty,2782,0
2020-05-05,Jihočeský kraj,Brýle,1193,125
2020-05-05,Jihočeský kraj,Dezinfekce (l),1445,0
2020-05-05,Jihočeský kraj,Filtry k polomaskám,10,0
2020-05-05,Jihočeský kraj,Návleky na obuv,310,40
2020-05-05,Jihočeský kraj,Ochranné oděvy,29779,20050
2020-05-05,Jihočeský kraj,Odběrové sady,3650,0
2020-05-05,Jihočeský kraj,Ostatní,0,0
2020-05-05,Jihočeský kraj,Plicní ventilátory,0,0
2020-05-05,Jihočeský kraj,Polomasky,5,0
2020-05-05,Jihočeský kraj,Příslušenství k plicním ventilátorům,0,0
2020-05-05,Jihočeský kraj,Respirátory,161411,2430
2020-05-05,Jihočeský kraj,Roušky,469128,1000
2020-05-05,Jihočeský kraj,Rukavice,225598,800
2020-05-05,Jihočeský kraj,Rychlotesty,14843,50
2020-05-05,Jihočeský kraj,Tampóny,0,0
2020-05-05,Jihočeský kraj,Teploměry,0,0
2020-05-05,Jihočeský kraj,Termokamery,0,0
2020-05-05,Jihočeský kraj,Štíty,586,0
2020-05-05,Karlovarský kraj,Brýle,105,0
2020-05-05,Karlovarský kraj,Dezinfekce (l),1290,0
2020-05-05,Karlovarský kraj,Filtry k polomaskám,0,0
2020-05-05,Karlovarský kraj,Návleky na obuv,1000,0
2020-05-05,Karlovarský kraj,Ochranné oděvy,4719,0
2020-05-05,Karlovarský kraj,Odběrové sady,4800,1000
2020-05-05,Karlovarský kraj,Ostatní,0,0
2020-05-05,Karlovarský kraj,Plicní ventilátory,0,0
2020-05-05,Karlovarský kraj,Polomasky,0,0
2020-05-05,Karlovarský kraj,Příslušenství k plicním ventilátorům,0,0
2020-05-05,Karlovarský kraj,Respirátory,78625,4720
2020-05-05,Karlovarský kraj,Roušky,207625,0
2020-05-05,Karlovarský kraj,Rukavice,105679,800
2020-05-05,Karlovarský kraj,Rychlotesty,14483,4000
2020-05-05,Karlovarský kraj,Tampóny,0,0
2020-05-05,Karlovarský kraj,Teploměry,0,0
2020-05-05,Karlovarský kraj,Termokamery,0,0
2020-05-05,Karlovarský kraj,Štíty,60,0
2020-05-05,Kraj Vysočina,Brýle,410,0
2020-05-05,Kraj Vysočina,Dezinfekce (l),1175,0
2020-05-05,Kraj Vysočina,Filtry k polomaskám,0,0
2020-05-05,Kraj Vysočina,Návleky na obuv,9300,0
2020-05-05,Kraj Vysočina,Ochranné oděvy,6680,0
2020-05-05,Kraj Vysočina,Odběrové sady,6700,0
2020-05-05,Kraj Vysočina,Ostatní,0,0
2020-05-05,Kraj Vysočina,Plicní ventilátory,0,0
2020-05-05,Kraj Vysočina,Polomasky,0,0
2020-05-05,Kraj Vysočina,Příslušenství k plicním ventilátorům,0,0
2020-05-05,Kraj Vysočina,Respirátory,123880,0
2020-05-05,Kraj Vysočina,Roušky,375045,0
2020-05-05,Kraj Vysočina,Rukavice,182407,0
2020-05-05,Kraj Vysočina,Rychlotesty,12393,0
2020-05-05,Kraj Vysočina,Tampóny,0,0
2020-05-05,Kraj Vysočina,Teploměry,0,0
2020-05-05,Kraj Vysočina,Termokamery,0,0
2020-05-05,Kraj Vysočina,Štíty,105,0
2020-05-05,Královéhradecký kraj,Brýle,1120,100
2020-05-05,Královéhradecký kraj,Dezinfekce (l),2425,40
2020-05-05,Královéhradecký kraj,Filtry k polomaskám,600,0
2020-05-05,Královéhradecký kraj,Návleky na obuv,0,0
2020-05-05,Královéhradecký kraj,Ochranné oděvy,33189,3000
2020-05-05,Královéhradecký kraj,Odběrové sady,5800,2000
2020-05-05,Královéhradecký kraj,Ostatní,0,0
2020-05-05,Královéhradecký kraj,Plicní ventilátory,0,0
2020-05-05,Královéhradecký kraj,Polomasky,300,0
2020-05-05,Královéhradecký kraj,Příslušenství k plicním ventilátorům,0,0
2020-05-05,Královéhradecký kraj,Respirátory,275727,41560
2020-05-05,Královéhradecký kraj,Roušky,779467,11500
2020-05-05,Královéhradecký kraj,Rukavice,488334,100500
2020-05-05,Královéhradecký kraj,Rychlotesty,13469,5000
2020-05-05,Královéhradecký kraj,Tampóny,0,0
2020-05-05,Královéhradecký kraj,Teploměry,0,0
2020-05-05,Královéhradecký kraj,Termokamery,0,0
2020-05-05,Královéhradecký kraj,Štíty,335,0
2020-05-05,Liberecký kraj,Brýle,335,0
2020-05-05,Liberecký kraj,Dezinfekce (l),1200,0
2020-05-05,Liberecký kraj,Filtry k polomaskám,0,0
2020-05-05,Liberecký kraj,Návleky na obuv,1050,0
2020-05-05,Liberecký kraj,Ochranné oděvy,8440,2020
2020-05-05,Liberecký kraj,Odběrové sady,13100,2000
2020-05-05,Liberecký kraj,Ostatní,0,0
2020-05-05,Liberecký kraj,Plicní ventilátory,0,0
2020-05-05,Liberecký kraj,Polomasky,0,0
2020-05-05,Liberecký kraj,Příslušenství k plicním ventilátorům,0,0
2020-05-05,Liberecký kraj,Respirátory,120889,1480
2020-05-05,Liberecký kraj,Roušky,369456,11400
2020-05-05,Liberecký kraj,Rukavice,170069,8800
2020-05-05,Liberecký kraj,Rychlotesty,12310,5000
2020-05-05,Liberecký kraj,Tampóny,0,0
2020-05-05,Liberecký kraj,Teploměry,0,0
2020-05-05,Liberecký kraj,Termokamery,0,0
2020-05-05,Liberecký kraj,Štíty,245,0
2020-05-05,Moravskoslezský kraj,Brýle,3192,0
2020-05-05,Moravskoslezský kraj,Dezinfekce (l),3975,0
2020-05-05,Moravskoslezský kraj,Filtry k polomaskám,600,0
2020-05-05,Moravskoslezský kraj,Návleky na obuv,1232,0
2020-05-05,Moravskoslezský kraj,Ochranné oděvy,21902,0
2020-05-05,Moravskoslezský kraj,Odběrové sady,24400,0
2020-05-05,Moravskoslezský kraj,Ostatní,0,0
2020-05-05,Moravskoslezský kraj,Plicní ventilátory,0,0
2020-05-05,Moravskoslezský kraj,Polomasky,300,0
2020-05-05,Moravskoslezský kraj,Příslušenství k plicním ventilátorům,0,0
2020-05-05,Moravskoslezský kraj,Respirátory,365555,0
2020-05-05,Moravskoslezský kraj,Roušky,1095324,0
2020-05-05,Moravskoslezský kraj,Rukavice,478428,0
2020-05-05,Moravskoslezský kraj,Rychlotesty,22113,0
2020-05-05,Moravskoslezský kraj,Tampóny,0,0
2020-05-05,Moravskoslezský kraj,Teploměry,0,0
2020-05-05,Moravskoslezský kraj,Termokamery,0,0
2020-05-05,Moravskoslezský kraj,Štíty,1018,0
2020-05-05,Olomoucký kraj,Brýle,1670,0
2020-05-05,Olomoucký kraj,Dezinfekce (l),3265,0
2020-05-05,Olomoucký kraj,Filtry k polomaskám,400,0
2020-05-05,Olomoucký kraj,Návleky na obuv,2050,0
2020-05-05,Olomoucký kraj,Ochranné oděvy,13785,0
2020-05-05,Olomoucký kraj,Odběrové sady,16600,0
2020-05-05,Olomoucký kraj,Ostatní,0,0
2020-05-05,Olomoucký kraj,Plicní ventilátory,0,0
2020-05-05,Olomoucký kraj,Polomasky,200,0
2020-05-05,Olomoucký kraj,Příslušenství k plicním ventilátorům,0,0
2020-05-05,Olomoucký kraj,Respirátory,214743,0
2020-05-05,Olomoucký kraj,Roušky,798481,0
2020-05-05,Olomoucký kraj,Rukavice,339518,0
2020-05-05,Olomoucký kraj,Rychlotesty,65586,0
2020-05-05,Olomoucký kraj,Tampóny,0,0
2020-05-05,Olomoucký kraj,Teploměry,0,0
2020-05-05,Olomoucký kraj,Termokamery,0,0
2020-05-05,Olomoucký kraj,Štíty,1415,0
2020-05-05,Pardubický kraj,Brýle,1105,30
2020-05-05,Pardubický kraj,Dezinfekce (l),825,0
2020-05-05,Pardubický kraj,Filtry k polomaskám,0,0
2020-05-05,Pardubický kraj,Návleky na obuv,1250,0
2020-05-05,Pardubický kraj,Ochranné oděvy,19042,8490
2020-05-05,Pardubický kraj,Odběrové sady,8800,5500
2020-05-05,Pardubický kraj,Ostatní,0,0
2020-05-05,Pardubický kraj,Plicní ventilátory,0,0
2020-05-05,Pardubický kraj,Polomasky,0,0
2020-05-05,Pardubický kraj,Příslušenství k plicním ventilátorům,0,0
2020-05-05,Pardubický kraj,Respirátory,160160,20120
2020-05-05,Pardubický kraj,Roušky,376547,2500
2020-05-05,Pardubický kraj,Rukavice,204734,14400
2020-05-05,Pardubický kraj,Rychlotesty,13138,5000
2020-05-05,Pardubický kraj,Tampóny,0,0
2020-05-05,Pardubický kraj,Teploměry,0,0
2020-05-05,Pardubický kraj,Termokamery,0,0
2020-05-05,Pardubický kraj,Štíty,1340,10
2020-05-05,Plzeňský kraj,Brýle,1264,0
2020-05-05,Plzeňský kraj,Dezinfekce (l),7255,1195
2020-05-05,Plzeňský kraj,Filtry k polomaskám,850,150
2020-05-05,Plzeňský kraj,Návleky na obuv,18200,0
2020-05-05,Plzeňský kraj,Ochranné oděvy,56785,20270
2020-05-05,Plzeňský kraj,Odběrové sady,16700,6000
2020-05-05,Plzeňský kraj,Ostatní,0,0
2020-05-05,Plzeňský kraj,Plicní ventilátory,0,0
2020-05-05,Plzeňský kraj,Polomasky,400,50
2020-05-05,Plzeňský kraj,Příslušenství k plicním ventilátorům,0,0
2020-05-05,Plzeňský kraj,Respirátory,295526,63460
2020-05-05,Plzeňský kraj,Roušky,991300,112300
2020-05-05,Plzeňský kraj,Rukavice,582584,220100
2020-05-05,Plzeňský kraj,Rychlotesty,16552,8000
2020-05-05,Plzeňský kraj,Tampóny,0,0
2020-05-05,Plzeňský kraj,Teploměry,0,0
2020-05-05,Plzeňský kraj,Termokamery,0,0
2020-05-05,Plzeňský kraj,Štíty,1032,500
2020-05-05,Středočeský kraj,Brýle,435,0
2020-05-05,Středočeský kraj,Dezinfekce (l),1065,0
2020-05-05,Středočeský kraj,Filtry k polomaskám,0,0
2020-05-05,Středočeský kraj,Návleky na obuv,50,0
2020-05-05,Středočeský kraj,Ochranné oděvy,14620,50
2020-05-05,Středočeský kraj,Odběrové sady,2900,0
2020-05-05,Středočeský kraj,Ostatní,0,0
2020-05-05,Středočeský kraj,Plicní ventilátory,0,0
2020-05-05,Středočeský kraj,Polomasky,0,0
2020-05-05,Středočeský kraj,Příslušenství k plicním ventilátorům,0,0
2020-05-05,Středočeský kraj,Respirátory,258706,2000
2020-05-05,Středočeský kraj,Roušky,735020,0
2020-05-05,Středočeský kraj,Rukavice,449772,0
2020-05-05,Středočeský kraj,Rychlotesty,22569,0
2020-05-05,Středočeský kraj,Tampóny,0,0
2020-05-05,Středočeský kraj,Teploměry,0,0
2020-05-05,Středočeský kraj,Termokamery,0,0
2020-05-05,Středočeský kraj,Štíty,267,50
2020-05-05,Zlínský kraj,Brýle,1120,0
2020-05-05,Zlínský kraj,Dezinfekce (l),1265,0
2020-05-05,Zlínský kraj,Filtry k polomaskám,0,0
2020-05-05,Zlínský kraj,Návleky na obuv,100,0
2020-05-05,Zlínský kraj,Ochranné oděvy,6989,0
2020-05-05,Zlínský kraj,Odběrové sady,4100,0
2020-05-05,Zlínský kraj,Ostatní,0,0
2020-05-05,Zlínský kraj,Plicní ventilátory,0,0
2020-05-05,Zlínský kraj,Polomasky,0,0
2020-05-05,Zlínský kraj,Příslušenství k plicním ventilátorům,0,0
2020-05-05,Zlínský kraj,Respirátory,144769,0
2020-05-05,Zlínský kraj,Roušky,395779,0
2020-05-05,Zlínský kraj,Rukavice,236973,0
2020-05-05,Zlínský kraj,Rychlotesty,12428,0
2020-05-05,Zlínský kraj,Tampóny,0,0
2020-05-05,Zlínský kraj,Teploměry,0,0
2020-05-05,Zlínský kraj,Termokamery,0,0
2020-05-05,Zlínský kraj,Štíty,610,0
2020-05-05,Ústecký kraj,Brýle,1325,20
2020-05-05,Ústecký kraj,Dezinfekce (l),2475,400
2020-05-05,Ústecký kraj,Filtry k polomaskám,0,0
2020-05-05,Ústecký kraj,Návleky na obuv,0,0
2020-05-05,Ústecký kraj,Ochranné oděvy,9574,1000
2020-05-05,Ústecký kraj,Odběrové sady,7100,0
2020-05-05,Ústecký kraj,Ostatní,0,0
2020-05-05,Ústecký kraj,Plicní ventilátory,0,0
2020-05-05,Ústecký kraj,Polomasky,0,0
2020-05-05,Ústecký kraj,Příslušenství k plicním ventilátorům,0,0
2020-05-05,Ústecký kraj,Respirátory,206279,6800
2020-05-05,Ústecký kraj,Roušky,556928,1000
2020-05-05,Ústecký kraj,Rukavice,294773,1200
2020-05-05,Ústecký kraj,Rychlotesty,18621,5000
2020-05-05,Ústecký kraj,Tampóny,0,0
2020-05-05,Ústecký kraj,Teploměry,0,0
2020-05-05,Ústecký kraj,Termokamery,0,0
2020-05-05,Ústecký kraj,Štíty,1605,0
2020-05-06,CZ010,Brýle,0,0
2020-05-06,CZ010,Dezinfekce (l),0,0
2020-05-06,CZ010,Filtry k polomaskám,0,0
2020-05-06,CZ010,Návleky na obuv,0,0
2020-05-06,CZ010,Ochranné oděvy,0,0
2020-05-06,CZ010,Odběrové sady,0,0
2020-05-06,CZ010,Ostatní,0,0
2020-05-06,CZ010,Plicní ventilátory,0,0
2020-05-06,CZ010,Polomasky,0,0
2020-05-06,CZ010,Příslušenství k plicním ventilátorům,0,0
2020-05-06,CZ010,Respirátory,0,0
2020-05-06,CZ010,Roušky,0,0
2020-05-06,CZ010,Rukavice,0,0
2020-05-06,CZ010,Rychlotesty,0,0
2020-05-06,CZ010,Tampóny,0,0
2020-05-06,CZ010,Teploměry,0,0
2020-05-06,CZ010,Termokamery,0,0
2020-05-06,CZ010,Štíty,0,0
2020-05-06,CZ020,Brýle,0,0
2020-05-06,CZ020,Dezinfekce (l),0,0
2020-05-06,CZ020,Filtry k polomaskám,0,0
2020-05-06,CZ020,Návleky na obuv,0,0
2020-05-06,CZ020,Ochranné oděvy,0,0
2020-05-06,CZ020,Odběrové sady,0,0
2020-05-06,CZ020,Ostatní,0,0
2020-05-06,CZ020,Plicní ventilátory,0,0
2020-05-06,CZ020,Polomasky,0,0
2020-05-06,CZ020,Příslušenství k plicním ventilátorům,0,0
2020-05-06,CZ020,Respirátory,0,0
2020-05-06,CZ020,Roušky,0,0
2020-05-06,CZ020,Rukavice,0,0
2020-05-06,CZ020,Rychlotesty,0,0
2020-05-06,CZ020,Tampóny,0,0
2020-05-06,CZ020,Teploměry,0,0
2020-05-06,CZ020,Termokamery,0,0
2020-05-06,CZ020,Štíty,0,0
2020-05-06,CZ031,Brýle,0,0
2020-05-06,CZ031,Dezinfekce (l),0,0
2020-05-06,CZ031,Filtry k polomaskám,0,0
2020-05-06,CZ031,Návleky na obuv,0,0
2020-05-06,CZ031,Ochranné oděvy,0,0
2020-05-06,CZ031,Odběrové sady,0,0
2020-05-06,CZ031,Ostatní,0,0
2020-05-06,CZ031,Plicní ventilátory,0,0
2020-05-06,CZ031,Polomasky,0,0
2020-05-06,CZ031,Příslušenství k plicním ventilátorům,0,0
2020-05-06,CZ031,Respirátory,0,0
2020-05-06,CZ031,Roušky,0,0
2020-05-06,CZ031,Rukavice,0,0
2020-05-06,CZ031,Rychlotesty,0,0
2020-05-06,CZ031,Tampóny,0,0
2020-05-06,CZ031,Teploměry,0,0
2020-05-06,CZ031,Termokamery,0,0
2020-05-06,CZ031,Štíty,0,0
2020-05-06,CZ032,Brýle,0,0
2020-05-06,CZ032,Dezinfekce (l),0,0
2020-05-06,CZ032,Filtry k polomaskám,0,0
2020-05-06,CZ032,Návleky na obuv,0,0
2020-05-06,CZ032,Ochranné oděvy,0,0
2020-05-06,CZ032,Odběrové sady,0,0
2020-05-06,CZ032,Ostatní,0,0
2020-05-06,CZ032,Plicní ventilátory,0,0
2020-05-06,CZ032,Polomasky,0,0
2020-05-06,CZ032,Příslušenství k plicním ventilátorům,0,0
2020-05-06,CZ032,Respirátory,0,0
2020-05-06,CZ032,Roušky,0,0
2020-05-06,CZ032,Rukavice,0,0
2020-05-06,CZ032,Rychlotesty,0,0
2020-05-06,CZ032,Tampóny,0,0
2020-05-06,CZ032,Teploměry,0,0
2020-05-06,CZ032,Termokamery,0,0
2020-05-06,CZ032,Štíty,0,0
2020-05-06,CZ041,Brýle,0,0
2020-05-06,CZ041,Dezinfekce (l),0,0
2020-05-06,CZ041,Filtry k polomaskám,0,0
2020-05-06,CZ041,Návleky na obuv,0,0
2020-05-06,CZ041,Ochranné oděvy,0,0
2020-05-06,CZ041,Odběrové sady,0,0
2020-05-06,CZ041,Ostatní,0,0
2020-05-06,CZ041,Plicní ventilátory,0,0
2020-05-06,CZ041,Polomasky,0,0
2020-05-06,CZ041,Příslušenství k plicním ventilátorům,0,0
2020-05-06,CZ041,Respirátory,0,0
2020-05-06,CZ041,Roušky,0,0
2020-05-06,CZ041,Rukavice,0,0
2020-05-06,CZ041,Rychlotesty,0,0
2020-05-06,CZ041,Tampóny,0,0
2020-05-06,CZ041,Teploměry,0,0
2020-05-06,CZ041,Termokamery,0,0
2020-05-06,CZ041,Štíty,0,0
2020-05-06,CZ042,Brýle,0,0
2020-05-06,CZ042,Dezinfekce (l),0,0
2020-05-06,CZ042,Filtry k polomaskám,0,0
2020-05-06,CZ042,Návleky na obuv,0,0
2020-05-06,CZ042,Ochranné oděvy,0,0
2020-05-06,CZ042,Odběrové sady,0,0
2020-05-06,CZ042,Ostatní,0,0
2020-05-06,CZ042,Plicní ventilátory,0,0
2020-05-06,CZ042,Polomasky,0,0
2020-05-06,CZ042,Příslušenství k plicním ventilátorům,0,0
2020-05-06,CZ042,Respirátory,0,0
2020-05-06,CZ042,Roušky,0,0
2020-05-06,CZ042,Rukavice,0,0
2020-05-06,CZ042,Rychlotesty,0,0
2020-05-06,CZ042,Tampóny,0,0
2020-05-06,CZ042,Teploměry,0,0
2020-05-06,CZ042,Termokamery,0,0
2020-05-06,CZ042,Štíty,0,0
2020-05-06,CZ051,Brýle,0,0
2020-05-06,CZ051,Dezinfekce (l),0,0
2020-05-06,CZ051,Filtry k polomaskám,0,0
2020-05-06,CZ051,Návleky na obuv,0,0
2020-05-06,CZ051,Ochranné oděvy,0,0
2020-05-06,CZ051,Odběrové sady,0,0
2020-05-06,CZ051,Ostatní,0,0
2020-05-06,CZ051,Plicní ventilátory,0,0
2020-05-06,CZ051,Polomasky,0,0
2020-05-06,CZ051,Příslušenství k plicním ventilátorům,0,0
2020-05-06,CZ051,Respirátory,0,0
2020-05-06,CZ051,Roušky,0,0
2020-05-06,CZ051,Rukavice,0,0
2020-05-06,CZ051,Rychlotesty,0,0
2020-05-06,CZ051,Tampóny,0,0
2020-05-06,CZ051,Teploměry,0,0
2020-05-06,CZ051,Termokamery,0,0
2020-05-06,CZ051,Štíty,0,0
2020-05-06,CZ052,Brýle,0,0
2020-05-06,CZ052,Dezinfekce (l),0,0
2020-05-06,CZ052,Filtry k polomaskám,0,0
