datum,kraj_nuts_kod,okres_lau_kod,kumulativni_pocet_nakazenych,kumulativni_pocet_vylecenych,kumulativni_pocet_umrti
2020-04-09,CZ0525,CZ052,18,1,1
2020-04-09,CZ0531,CZ053,67,0,0
2020-04-09,CZ0532,CZ053,98,4,2
2020-04-09,CZ0533,CZ053,16,2,0
2020-04-09,CZ0534,CZ053,22,10,0
2020-04-09,CZ0631,CZ063,73,3,3
2020-04-09,CZ0632,CZ063,11,4,0
2020-04-09,CZ0633,CZ063,1,0,0
2020-04-09,CZ0634,CZ063,26,1,0
2020-04-09,CZ0635,CZ063,38,3,0
2020-04-09,CZ0641,CZ064,10,4,0
2020-04-09,CZ0642,CZ064,123,33,1
2020-04-09,CZ0643,CZ064,44,12,1
2020-04-09,CZ0644,CZ064,72,8,5
2020-04-09,CZ0645,CZ064,9,6,0
2020-04-09,CZ0646,CZ064,17,1,0
2020-04-09,CZ0647,CZ064,47,4,0
2020-04-09,CZ0711,CZ071,7,0,0
2020-04-09,CZ0712,CZ071,444,42,7
2020-04-09,CZ0713,CZ071,40,6,0
2020-04-09,CZ0714,CZ071,22,3,0
2020-04-09,CZ0715,CZ071,41,3,0
2020-04-09,CZ0721,CZ072,24,6,0
2020-04-09,CZ0722,CZ072,123,32,1
2020-04-09,CZ0723,CZ072,37,10,0
2020-04-09,CZ0724,CZ072,59,5,0
2020-04-09,CZ0801,CZ080,23,4,1
2020-04-09,CZ0802,CZ080,141,13,3
2020-04-09,CZ0803,CZ080,101,21,0
2020-04-09,CZ0804,CZ080,45,4,0
2020-04-09,CZ0805,CZ080,70,7,2
2020-04-09,CZ0806,CZ080,231,20,4
2020-04-10,CZ0100,CZ010,1400,333,58
2020-04-10,CZ020A,CZ020,114,18,0
2020-04-10,CZ020B,CZ020,39,7,2
2020-04-10,CZ020C,CZ020,10,2,0
2020-04-10,CZ0201,CZ020,73,5,0
2020-04-10,CZ0202,CZ020,45,7,0
2020-04-10,CZ0203,CZ020,86,13,5
2020-04-10,CZ0204,CZ020,45,9,1
2020-04-10,CZ0205,CZ020,19,3,0
2020-04-10,CZ0206,CZ020,57,14,1
2020-04-10,CZ0207,CZ020,37,4,1
2020-04-10,CZ0208,CZ020,41,8,1
2020-04-10,CZ0209,CZ020,130,27,4
2020-04-10,CZ0311,CZ031,32,3,0
2020-04-10,CZ0312,CZ031,22,4,0
2020-04-10,CZ0313,CZ031,16,2,0
2020-04-10,CZ0314,CZ031,10,2,0
2020-04-10,CZ0315,CZ031,21,1,2
2020-04-10,CZ0316,CZ031,32,3,0
2020-04-10,CZ0317,CZ031,14,3,0
2020-04-10,CZ0321,CZ032,240,23,4
2020-04-10,CZ0322,CZ032,44,4,0
2020-04-10,CZ0323,CZ032,66,19,1
2020-04-10,CZ0324,CZ032,9,1,0
2020-04-10,CZ0325,CZ032,10,2,0
2020-04-10,CZ0326,CZ032,3,1,0
2020-04-10,CZ0327,CZ032,27,0,0
2020-04-10,CZ0411,CZ041,112,22,5
2020-04-10,CZ0412,CZ041,51,13,3
2020-04-10,CZ0413,CZ041,27,4,0
2020-04-10,CZ0421,CZ042,38,20,0
2020-04-10,CZ0422,CZ042,16,4,0
2020-04-10,CZ0423,CZ042,174,9,6
2020-04-10,CZ0424,CZ042,13,6,0
2020-04-10,CZ0425,CZ042,20,5,0
2020-04-10,CZ0426,CZ042,36,9,0
2020-04-10,CZ0427,CZ042,70,30,0
2020-04-10,CZ0511,CZ051,6,1,0
2020-04-10,CZ0512,CZ051,66,10,0
2020-04-10,CZ0513,CZ051,65,9,1
2020-04-10,CZ0514,CZ051,35,3,1
2020-04-10,CZ0521,CZ052,52,8,0
2020-04-10,CZ0522,CZ052,18,2,1
2020-04-10,CZ0523,CZ052,63,6,0
2020-04-10,CZ0524,CZ052,16,0,0
2020-04-10,CZ0525,CZ052,18,1,1
2020-04-10,CZ0531,CZ053,69,0,0
2020-04-10,CZ0532,CZ053,107,5,2
2020-04-10,CZ0533,CZ053,17,3,0
2020-04-10,CZ0534,CZ053,22,10,0
2020-04-10,CZ0631,CZ063,74,3,3
2020-04-10,CZ0632,CZ063,12,5,0
2020-04-10,CZ0633,CZ063,1,0,0
2020-04-10,CZ0634,CZ063,28,1,0
2020-04-10,CZ0635,CZ063,38,4,0
2020-04-10,CZ0641,CZ064,13,4,0
2020-04-10,CZ0642,CZ064,126,36,1
2020-04-10,CZ0643,CZ064,44,13,1
2020-04-10,CZ0644,CZ064,77,9,5
2020-04-10,CZ0645,CZ064,9,6,0
2020-04-10,CZ0646,CZ064,17,1,0
2020-04-10,CZ0647,CZ064,47,7,0
2020-04-10,CZ0711,CZ071,7,0,0
2020-04-10,CZ0712,CZ071,451,56,7
2020-04-10,CZ0713,CZ071,40,8,0
2020-04-10,CZ0714,CZ071,23,3,0
2020-04-10,CZ0715,CZ071,42,3,0
2020-04-10,CZ0721,CZ072,24,8,0
2020-04-10,CZ0722,CZ072,124,44,1
2020-04-10,CZ0723,CZ072,37,11,0
2020-04-10,CZ0724,CZ072,59,6,0
2020-04-10,CZ0801,CZ080,23,4,1
2020-04-10,CZ0802,CZ080,143,13,3
2020-04-10,CZ0803,CZ080,105,23,0
2020-04-10,CZ0804,CZ080,46,4,0
2020-04-10,CZ0805,CZ080,73,10,2
2020-04-10,CZ0806,CZ080,234,23,4
2020-04-11,CZ0100,CZ010,1419,373,62
2020-04-11,CZ020A,CZ020,116,19,0
2020-04-11,CZ020B,CZ020,41,7,2
2020-04-11,CZ020C,CZ020,10,2,0
2020-04-11,CZ0201,CZ020,75,9,0
2020-04-11,CZ0202,CZ020,45,7,0
2020-04-11,CZ0203,CZ020,87,13,5
2020-04-11,CZ0204,CZ020,47,11,1
2020-04-11,CZ0205,CZ020,20,5,0
2020-04-11,CZ0206,CZ020,59,14,1
2020-04-11,CZ0207,CZ020,37,4,1
2020-04-11,CZ0208,CZ020,42,8,1
2020-04-11,CZ0209,CZ020,134,32,4
2020-04-11,CZ0311,CZ031,35,3,0
2020-04-11,CZ0312,CZ031,22,5,0
2020-04-11,CZ0313,CZ031,16,2,0
2020-04-11,CZ0314,CZ031,10,2,0
2020-04-11,CZ0315,CZ031,21,2,3
2020-04-11,CZ0316,CZ031,32,6,0
2020-04-11,CZ0317,CZ031,14,3,0
2020-04-11,CZ0321,CZ032,255,30,5
2020-04-11,CZ0322,CZ032,49,5,0
2020-04-11,CZ0323,CZ032,67,20,1
2020-04-11,CZ0324,CZ032,9,1,0
2020-04-11,CZ0325,CZ032,10,2,0
2020-04-11,CZ0326,CZ032,3,1,0
2020-04-11,CZ0327,CZ032,33,1,0
2020-04-11,CZ0411,CZ041,114,25,5
2020-04-11,CZ0412,CZ041,51,15,3
2020-04-11,CZ0413,CZ041,32,4,0
2020-04-11,CZ0421,CZ042,38,20,0
2020-04-11,CZ0422,CZ042,17,4,0
2020-04-11,CZ0423,CZ042,184,10,6
2020-04-11,CZ0424,CZ042,13,6,0
2020-04-11,CZ0425,CZ042,23,5,0
2020-04-11,CZ0426,CZ042,36,9,0
2020-04-11,CZ0427,CZ042,70,30,0
2020-04-11,CZ0511,CZ051,6,1,0
2020-04-11,CZ0512,CZ051,69,11,0
2020-04-11,CZ0513,CZ051,66,13,1
2020-04-11,CZ0514,CZ051,36,3,1
2020-04-11,CZ0521,CZ052,53,9,0
2020-04-11,CZ0522,CZ052,19,2,1
2020-04-11,CZ0523,CZ052,63,7,0
2020-04-11,CZ0524,CZ052,16,0,0
2020-04-11,CZ0525,CZ052,18,3,1
2020-04-11,CZ0531,CZ053,69,0,0
2020-04-11,CZ0532,CZ053,108,7,2
2020-04-11,CZ0533,CZ053,18,5,1
2020-04-11,CZ0534,CZ053,22,10,0
2020-04-11,CZ0631,CZ063,74,4,3
2020-04-11,CZ0632,CZ063,12,6,0
2020-04-11,CZ0633,CZ063,1,0,0
2020-04-11,CZ0634,CZ063,28,1,0
2020-04-11,CZ0635,CZ063,38,5,0
2020-04-11,CZ0641,CZ064,13,4,0
2020-04-11,CZ0642,CZ064,128,39,1
2020-04-11,CZ0643,CZ064,46,17,1
2020-04-11,CZ0644,CZ064,80,16,5
2020-04-11,CZ0645,CZ064,9,6,0
2020-04-11,CZ0646,CZ064,18,1,0
2020-04-11,CZ0647,CZ064,47,8,0
2020-04-11,CZ0711,CZ071,7,0,0
2020-04-11,CZ0712,CZ071,461,65,8
2020-04-11,CZ0713,CZ071,41,9,0
2020-04-11,CZ0714,CZ071,31,4,0
2020-04-11,CZ0715,CZ071,43,3,0
2020-04-11,CZ0721,CZ072,24,8,0
2020-04-11,CZ0722,CZ072,129,47,1
2020-04-11,CZ0723,CZ072,39,13,0
2020-04-11,CZ0724,CZ072,67,6,0
2020-04-11,CZ0801,CZ080,23,4,1
2020-04-11,CZ0802,CZ080,152,14,3
2020-04-11,CZ0803,CZ080,108,26,0
2020-04-11,CZ0804,CZ080,48,5,0
2020-04-11,CZ0805,CZ080,78,12,2
2020-04-11,CZ0806,CZ080,245,25,4
2020-04-12,CZ0100,CZ010,1435,407,65
2020-04-12,CZ020A,CZ020,117,19,0
2020-04-12,CZ020B,CZ020,41,8,2
2020-04-12,CZ020C,CZ020,10,2,0
2020-04-12,CZ0201,CZ020,76,9,0
2020-04-12,CZ0202,CZ020,46,8,0
2020-04-12,CZ0203,CZ020,89,20,6
2020-04-12,CZ0204,CZ020,49,11,1
2020-04-12,CZ0205,CZ020,20,6,0
2020-04-12,CZ0206,CZ020,59,16,1
2020-04-12,CZ0207,CZ020,37,5,1
2020-04-12,CZ0208,CZ020,42,8,1
2020-04-12,CZ0209,CZ020,134,32,4
2020-04-12,CZ0311,CZ031,38,3,0
2020-04-12,CZ0312,CZ031,22,5,0
2020-04-12,CZ0313,CZ031,16,3,0
2020-04-12,CZ0314,CZ031,10,2,0
2020-04-12,CZ0315,CZ031,22,2,4
2020-04-12,CZ0316,CZ031,33,6,0
2020-04-12,CZ0317,CZ031,14,3,0
2020-04-12,CZ0321,CZ032,260,33,6
2020-04-12,CZ0322,CZ032,55,5,0
2020-04-12,CZ0323,CZ032,67,23,1
2020-04-12,CZ0324,CZ032,9,1,0
2020-04-12,CZ0325,CZ032,10,2,0
2020-04-12,CZ0326,CZ032,3,1,0
2020-04-12,CZ0327,CZ032,33,4,0
2020-04-12,CZ0411,CZ041,115,30,6
2020-04-12,CZ0412,CZ041,51,15,3
2020-04-12,CZ0413,CZ041,33,5,0
2020-04-12,CZ0421,CZ042,39,20,0
2020-04-12,CZ0422,CZ042,17,4,0
2020-04-12,CZ0423,CZ042,184,12,6
2020-04-12,CZ0424,CZ042,13,6,0
2020-04-12,CZ0425,CZ042,23,7,0
2020-04-12,CZ0426,CZ042,37,9,0
2020-04-12,CZ0427,CZ042,70,34,0
2020-04-12,CZ0511,CZ051,6,1,0
2020-04-12,CZ0512,CZ051,69,11,0
2020-04-12,CZ0513,CZ051,67,13,1
2020-04-12,CZ0514,CZ051,36,5,1
2020-04-12,CZ0521,CZ052,53,9,0
2020-04-12,CZ0522,CZ052,20,2,1
2020-04-12,CZ0523,CZ052,63,7,0
2020-04-12,CZ0524,CZ052,17,0,0
2020-04-12,CZ0525,CZ052,18,3,1
2020-04-12,CZ0531,CZ053,69,0,0
2020-04-12,CZ0532,CZ053,109,7,2
2020-04-12,CZ0533,CZ053,23,5,1
2020-04-12,CZ0534,CZ053,22,10,1
2020-04-12,CZ0631,CZ063,76,4,3
2020-04-12,CZ0632,CZ063,12,6,0
2020-04-12,CZ0633,CZ063,1,0,0
2020-04-12,CZ0634,CZ063,30,1,0
2020-04-12,CZ0635,CZ063,38,6,0
2020-04-12,CZ0641,CZ064,16,4,0
2020-04-12,CZ0642,CZ064,129,39,1
2020-04-12,CZ0643,CZ064,46,17,1
2020-04-12,CZ0644,CZ064,81,19,6
2020-04-12,CZ0645,CZ064,9,6,0
2020-04-12,CZ0646,CZ064,18,1,0
2020-04-12,CZ0647,CZ064,47,8,0
2020-04-12,CZ0711,CZ071,7,0,0
2020-04-12,CZ0712,CZ071,465,71,8
2020-04-12,CZ0713,CZ071,41,9,0
2020-04-12,CZ0714,CZ071,31,4,0
2020-04-12,CZ0715,CZ071,43,4,0
2020-04-12,CZ0721,CZ072,24,8,0
2020-04-12,CZ0722,CZ072,130,63,1
2020-04-12,CZ0723,CZ072,39,13,0
2020-04-12,CZ0724,CZ072,67,7,0
2020-04-12,CZ0801,CZ080,23,4,1
2020-04-12,CZ0802,CZ080,155,16,3
2020-04-12,CZ0803,CZ080,109,26,0
2020-04-12,CZ0804,CZ080,49,5,0
2020-04-12,CZ0805,CZ080,84,15,2
2020-04-12,CZ0806,CZ080,256,27,5
2020-04-13,CZ0100,CZ010,1445,441,69
2020-04-13,CZ020A,CZ020,121,21,1
2020-04-13,CZ020B,CZ020,42,9,2
2020-04-13,CZ020C,CZ020,10,2,0
2020-04-13,CZ0201,CZ020,77,10,0
2020-04-13,CZ0202,CZ020,47,9,0
2020-04-13,CZ0203,CZ020,90,23,6
2020-04-13,CZ0204,CZ020,49,11,1
2020-04-13,CZ0205,CZ020,20,6,0
2020-04-13,CZ0206,CZ020,59,20,1
2020-04-13,CZ0207,CZ020,37,6,1
2020-04-13,CZ0208,CZ020,42,10,1
2020-04-13,CZ0209,CZ020,134,36,4
2020-04-13,CZ0311,CZ031,39,4,0
2020-04-13,CZ0312,CZ031,22,6,0
2020-04-13,CZ0313,CZ031,16,3,0
2020-04-13,CZ0314,CZ031,10,2,0
2020-04-13,CZ0315,CZ031,22,5,4
2020-04-13,CZ0316,CZ031,33,6,0
2020-04-13,CZ0317,CZ031,14,3,0
2020-04-13,CZ0321,CZ032,263,41,6
2020-04-13,CZ0322,CZ032,64,5,0
2020-04-13,CZ0323,CZ032,76,25,1
2020-04-13,CZ0324,CZ032,11,1,0
2020-04-13,CZ0325,CZ032,11,5,0
2020-04-13,CZ0326,CZ032,3,1,0
2020-04-13,CZ0327,CZ032,34,4,0
2020-04-13,CZ0411,CZ041,117,32,8
2020-04-13,CZ0412,CZ041,51,15,3
2020-04-13,CZ0413,CZ041,33,5,0
2020-04-13,CZ0421,CZ042,39,20,0
2020-04-13,CZ0422,CZ042,17,5,0
2020-04-13,CZ0423,CZ042,184,12,7
2020-04-13,CZ0424,CZ042,13,6,0
2020-04-13,CZ0425,CZ042,23,8,0
2020-04-13,CZ0426,CZ042,37,9,0
2020-04-13,CZ0427,CZ042,70,34,0
2020-04-13,CZ0511,CZ051,6,1,0
2020-04-13,CZ0512,CZ051,69,12,0
2020-04-13,CZ0513,CZ051,68,15,1
2020-04-13,CZ0514,CZ051,36,5,1
2020-04-13,CZ0521,CZ052,53,10,1
2020-04-13,CZ0522,CZ052,20,3,1
2020-04-13,CZ0523,CZ052,63,7,0
2020-04-13,CZ0524,CZ052,17,0,0
2020-04-13,CZ0525,CZ052,18,4,1
2020-04-13,CZ0531,CZ053,70,3,0
2020-04-13,CZ0532,CZ053,110,8,2
2020-04-13,CZ0533,CZ053,23,5,1
2020-04-13,CZ0534,CZ053,22,10,1
2020-04-13,CZ0631,CZ063,78,4,3
2020-04-13,CZ0632,CZ063,12,6,0
2020-04-13,CZ0633,CZ063,1,0,0
2020-04-13,CZ0634,CZ063,30,1,0
2020-04-13,CZ0635,CZ063,38,9,0
2020-04-13,CZ0641,CZ064,16,4,0
2020-04-13,CZ0642,CZ064,130,40,1
2020-04-13,CZ0643,CZ064,46,18,1
2020-04-13,CZ0644,CZ064,81,19,7
2020-04-13,CZ0645,CZ064,9,6,0
2020-04-13,CZ0646,CZ064,18,1,0
2020-04-13,CZ0647,CZ064,47,9,0
2020-04-13,CZ0711,CZ071,9,0,0
2020-04-13,CZ0712,CZ071,465,83,8
2020-04-13,CZ0713,CZ071,41,9,0
2020-04-13,CZ0714,CZ071,31,4,0
2020-04-13,CZ0715,CZ071,43,6,0
2020-04-13,CZ0721,CZ072,24,8,0
2020-04-13,CZ0722,CZ072,130,63,1
2020-04-13,CZ0723,CZ072,39,13,0
2020-04-13,CZ0724,CZ072,69,7,0
2020-04-13,CZ0801,CZ080,23,4,1
2020-04-13,CZ0802,CZ080,156,16,3
2020-04-13,CZ0803,CZ080,111,28,0
2020-04-13,CZ0804,CZ080,49,7,1
2020-04-13,CZ0805,CZ080,84,15,2
2020-04-13,CZ0806,CZ080,260,30,5
2020-04-14,CZ0100,CZ010,1456,513,71
2020-04-14,CZ020A,CZ020,122,22,2
2020-04-14,CZ020B,CZ020,42,9,2
2020-04-14,CZ020C,CZ020,10,2,0
2020-04-14,CZ0201,CZ020,77,12,0
2020-04-14,CZ0202,CZ020,47,11,0
2020-04-14,CZ0203,CZ020,90,23,6
2020-04-14,CZ0204,CZ020,49,12,1
2020-04-14,CZ0205,CZ020,20,6,0
2020-04-14,CZ0206,CZ020,61,20,1
2020-04-14,CZ0207,CZ020,37,7,1
2020-04-14,CZ0208,CZ020,42,12,1
2020-04-14,CZ0209,CZ020,136,39,4
2020-04-14,CZ0311,CZ031,39,7,0
2020-04-14,CZ0312,CZ031,22,8,0
2020-04-14,CZ0313,CZ031,16,4,0
2020-04-14,CZ0314,CZ031,10,3,0
2020-04-14,CZ0315,CZ031,22,5,4
2020-04-14,CZ0316,CZ031,33,8,0
2020-04-14,CZ0317,CZ031,14,3,0
2020-04-14,CZ0321,CZ032,272,42,7
2020-04-14,CZ0322,CZ032,66,5,0
2020-04-14,CZ0323,CZ032,77,29,1
2020-04-14,CZ0324,CZ032,11,1,0
2020-04-14,CZ0325,CZ032,11,5,0
2020-04-14,CZ0326,CZ032,3,1,0
2020-04-14,CZ0327,CZ032,34,5,0
2020-04-14,CZ0411,CZ041,126,34,8
2020-04-14,CZ0412,CZ041,53,17,3
2020-04-14,CZ0413,CZ041,35,5,0
2020-04-14,CZ0421,CZ042,39,23,0
2020-04-14,CZ0422,CZ042,17,6,0
2020-04-14,CZ0423,CZ042,189,17,8
2020-04-14,CZ0424,CZ042,14,6,0
2020-04-14,CZ0425,CZ042,23,8,0
2020-04-14,CZ0426,CZ042,37,12,0
2020-04-14,CZ0427,CZ042,70,44,0
2020-04-14,CZ0511,CZ051,6,1,0
2020-04-14,CZ0512,CZ051,72,14,0
2020-04-14,CZ0513,CZ051,68,15,1
2020-04-14,CZ0514,CZ051,36,7,1
2020-04-14,CZ0521,CZ052,54,12,1
2020-04-14,CZ0522,CZ052,20,4,1
2020-04-14,CZ0523,CZ052,63,9,0
2020-04-14,CZ0524,CZ052,17,0,0
2020-04-14,CZ0525,CZ052,19,4,1
2020-04-14,CZ0531,CZ053,70,5,0
2020-04-14,CZ0532,CZ053,110,10,2
2020-04-14,CZ0533,CZ053,23,6,1
2020-04-14,CZ0534,CZ053,22,10,1
2020-04-14,CZ0631,CZ063,78,6,3
2020-04-14,CZ0632,CZ063,12,6,0
2020-04-14,CZ0633,CZ063,1,0,0
2020-04-14,CZ0634,CZ063,30,1,0
2020-04-14,CZ0635,CZ063,38,11,0
2020-04-14,CZ0641,CZ064,16,4,0
2020-04-14,CZ0642,CZ064,131,44,1
2020-04-14,CZ0643,CZ064,46,18,1
2020-04-14,CZ0644,CZ064,82,19,10
2020-04-14,CZ0645,CZ064,9,6,0
2020-04-14,CZ0646,CZ064,18,1,0
2020-04-14,CZ0647,CZ064,47,9,0
2020-04-14,CZ0711,CZ071,9,0,0
2020-04-14,CZ0712,CZ071,466,91,9
2020-04-14,CZ0713,CZ071,41,12,0
2020-04-14,CZ0714,CZ071,31,4,0
2020-04-14,CZ0715,CZ071,43,7,0
2020-04-14,CZ0721,CZ072,24,9,0
2020-04-14,CZ0722,CZ072,130,65,1
2020-04-14,CZ0723,CZ072,39,13,0
2020-04-14,CZ0724,CZ072,69,10,0
2020-04-14,CZ0801,CZ080,23,7,1
2020-04-14,CZ0802,CZ080,162,24,3
2020-04-14,CZ0803,CZ080,111,33,0
2020-04-14,CZ0804,CZ080,49,7,1
2020-04-14,CZ0805,CZ080,94,16,2
2020-04-14,CZ0806,CZ080,268,43,5
2020-04-15,CZ0100,CZ010,1495,583,71
2020-04-15,CZ020A,CZ020,125,23,2
2020-04-15,CZ020B,CZ020,45,9,2
2020-04-15,CZ020C,CZ020,10,2,0
2020-04-15,CZ0201,CZ020,78,13,0
2020-04-15,CZ0202,CZ020,50,12,0
2020-04-15,CZ0203,CZ020,94,27,6
2020-04-15,CZ0204,CZ020,50,15,1
2020-04-15,CZ0205,CZ020,22,6,0
2020-04-15,CZ0206,CZ020,61,24,1
2020-04-15,CZ0207,CZ020,39,7,1
2020-04-15,CZ0208,CZ020,43,13,1
2020-04-15,CZ0209,CZ020,143,45,4
2020-04-15,CZ0311,CZ031,39,8,0
2020-04-15,CZ0312,CZ031,22,9,0
2020-04-15,CZ0313,CZ031,16,5,0
2020-04-15,CZ0314,CZ031,10,5,0
2020-04-15,CZ0315,CZ031,23,5,4
2020-04-15,CZ0316,CZ031,33,11,0
2020-04-15,CZ0317,CZ031,14,3,0
2020-04-15,CZ0321,CZ032,284,48,7
2020-04-15,CZ0322,CZ032,67,9,0
2020-04-15,CZ0323,CZ032,78,30,1
2020-04-15,CZ0324,CZ032,11,1,0
2020-04-15,CZ0325,CZ032,11,5,0
2020-04-15,CZ0326,CZ032,3,1,0
2020-04-15,CZ0327,CZ032,35,5,0
2020-04-15,CZ0411,CZ041,128,34,8
2020-04-15,CZ0412,CZ041,53,17,3
2020-04-15,CZ0413,CZ041,35,6,0
2020-04-15,CZ0421,CZ042,39,31,0
2020-04-15,CZ0422,CZ042,18,6,0
2020-04-15,CZ0423,CZ042,195,22,8
2020-04-15,CZ0424,CZ042,14,6,0
2020-04-15,CZ0425,CZ042,24,9,0
2020-04-15,CZ0426,CZ042,38,12,0
2020-04-15,CZ0427,CZ042,70,45,0
2020-04-15,CZ0511,CZ051,6,2,0
2020-04-15,CZ0512,CZ051,76,23,0
2020-04-15,CZ0513,CZ051,68,19,1
2020-04-15,CZ0514,CZ051,36,15,1
2020-04-15,CZ0521,CZ052,55,13,1
2020-04-15,CZ0522,CZ052,20,5,1
2020-04-15,CZ0523,CZ052,63,11,0
2020-04-15,CZ0524,CZ052,17,0,0
2020-04-15,CZ0525,CZ052,19,4,1
2020-04-15,CZ0531,CZ053,70,10,0
2020-04-15,CZ0532,CZ053,114,13,2
2020-04-15,CZ0533,CZ053,29,6,1
2020-04-15,CZ0534,CZ053,22,11,1
2020-04-15,CZ0631,CZ063,78,8,3
2020-04-15,CZ0632,CZ063,12,7,0
2020-04-15,CZ0633,CZ063,1,0,0
2020-04-15,CZ0634,CZ063,30,3,0
2020-04-15,CZ0635,CZ063,38,12,0
